,Inscricao,Safra,Nacional,Regional,Estadual,Municipal,Id_Produtor,Id_Consultor,Id_Propriedade,Tamanho_Propriedade,Total_Area_Cultivada_Soja_Propriedade,Area_Agricultavel_Propriedade,Area_Cultivada_Soja_Propriedade,Latitude,Longitude,Altitude,Produtividade_Media_Retrasada_kg_ha,Produtividade_Media_Passada_kg_ha,Produtividade_Media_Atual_kg_ha,Populacao_Plantas_Calculada_ha,Media_Vagens_Planta,Graos_por_Vagem_01,Graos_por_Vagem_02,Graos_por_Vagem_03,Graos_por_Vagem_04,Stand_Plantas_Medicao_01,Stand_Plantas_Medicao_02,Stand_Plantas_Medicao_03,Media_Stand_Plantas,Altura_Plantas_Medicao_01,Altura_Plantas_Medicao_02,Altura_Plantas_Medicao_03,Media_Altura_Plantas,Insercao_Primeira_Vagem_Medicao_01,Insercao_Primeira_Vagem_Medicao_02,Insercao_Primeira_Vagem_Medicao_03,Media_Insercao_Primeira_Vagem,peso_fator_01,peso_fator_02,peso_fator_03,Distancia_Lavoura_Armazem_km,Peso_Bruto_kg,Tara_Caminhao_kg,Umidade_kg,Impureza_kg,Quebrados_kg,Esverdeados_kg,Avariados_Total_kg,Peso_Mil_Graos_Afericao_01_kg,Peso_Mil_Graos_Afericao_02_kg,Peso_Mil_Graos_Afericao_03_kg,Peso_Mil_Graos_Afericao_Media_kg,Medicao_Area_Auditada_01_ha,Medicao_Area_Auditada_02_ha,Medicao_Area_Auditada_03_ha,Media_Medicao_Area_Auditada_ha,Materia_Seca_kg_ha,Perda_Colheita_sc_ha,Area_Media_Auditada,PLSD,PLCDI,PLCDIU,Produtividade_Final_kg_ha,Produtividade_Final_sc_ha,Custo_Mao_de_Obra,Custo_Mecanizacao,Custo_Adubacao_Corretivos,Custo_Defensivos,Custo_Beneficiamentos,Custo_Semente,Custo_Total_ha,Custo_Total_sc,Produtividade_Final_sc_ha.1
Esverdeados_kg,-0.013663434724363809,-0.023410736452064415,-0.006404955103138939,-0.004151171979449786,-0.002299879948050898,,-0.003318356606582954,-0.0024689249004899946,-0.013396055930347048,-0.004524918462954405,-0.0023721444178010824,-0.004622681136142103,-0.0023721444178010824,0.00275261025025378,0.002892993346489299,-0.0006251422353057013,0.013427608321831711,0.01490206715259004,0.014312520654843897,0.0012275588108745141,0.0005470606637824949,-0.0004381294949592812,-0.00043828212545357685,-0.00043847434810395517,-0.005519710494428206,-0.002927731914078382,-0.0022740631997005115,-0.0009149787573396572,-0.0018280912620836508,-0.0002822099498328814,-0.004772139270803133,-0.0007838298388550112,-0.0010336087705606158,-0.008522136065799355,0.008818643650017187,-0.005756231184456881,-0.0018228342475584184,-0.024875555924090475,-0.024310502921364538,-0.024326810567243225,-0.0017762329077833153,-0.017279710932247137,-0.016058389106022624,-0.017581033934562857,-0.013384114609113856,0.8549044456151591,1.0,0.8107038922873516,0.004687985310273096,0.004226674131466831,0.004746501526521201,0.0048186550018660965,0.0008007316571500087,0.0008163393605861124,0.0008990845336703644,0.0008382930420644385,0.004257231474147711,-0.002956872719170594,-0.0004381116197091771,-0.02311461987187703,-0.02311446565341719,-0.023109573204673488,-0.004775873972620609,-0.004755340014455627,-0.00463917971319527,0.09003084282712476,-0.0015665952578382998,0.0008736401816757537,-0.0024408989093688493,-0.0001611623810797668,0.018404448161926455,0.016659462386628774,-0.00472444378289563
Avariados_Total_kg,-0.039848143898557044,-0.04898352036847437,0.010653113446539289,0.00964063478164458,0.021663748058981566,,-0.028907306580870252,-0.026378280958417624,-0.04360949753746883,-0.014181656790818621,-0.01214818073737753,-0.01713618744201757,-0.01214818073737753,-0.0009042080041315863,-0.00986702051220586,-0.011336560990444033,-0.002185415649431825,-0.005655643133882669,0.00640029604046482,0.006717017720501741,-0.0028478387277911577,-0.0017166379322956764,-0.0017164751948217127,-0.0017169357080901344,-0.0067731263442816275,-0.0011305137650355608,-0.0012768355086795542,-0.0029154337585974932,-0.00438943519824089,-0.0012364626542838866,0.001186676519191172,-0.0017579956574777496,-0.0026000703419029286,-0.002139589357289953,0.013111234070575363,0.005870256968242521,0.005016527841522278,-0.04417137615826058,-0.040765369821444825,-0.041601606043244706,0.03239122818197077,-0.03891850457335683,-0.038949927728362865,-0.03972868612051923,-0.036103522538967495,0.7510323252808876,0.8107038922873516,1.0,-0.03374466490646026,-0.03257708572785059,-0.031557706428006434,-0.03266875861410139,0.016778453261570278,0.016517589107296723,0.017135831787017337,0.016812499267273292,-0.003509097932890029,-0.0045333474256573645,0.007966635671318834,-0.02001102466896327,-0.020011717297078815,-0.020013488304474004,-0.05154951286100745,-0.05180397692886584,-0.013159398404075493,0.08639580819721912,-0.004568409404888401,0.010463853391843712,-0.0011228054229238031,-9.265830431690762e-05,0.01643244825724593,0.013737712308851218,-0.05463255322174089
Peso_Mil_Graos_Afericao_01_kg,0.46468933467078355,0.4831091477224263,0.17487448054692656,0.1666273239963179,0.15885410424694982,,0.14371808386664153,0.12914142538510995,0.2412602158475432,0.012930375165981245,-0.005254009969519828,0.011782376217735683,-0.005254009969519828,-0.06271818819041255,-0.07006117644649465,0.02169644289621534,-0.10997297539812027,-0.11580857733504357,-0.13350451828209198,-0.10081196237854284,-0.054645651289785276,-0.021112760171350716,-0.02111040655584093,-0.02110432881340554,0.17070699020984687,0.009454085898535646,0.002483347280870602,-0.003079522509871259,0.0022047302586699576,-0.018190829102279343,0.028544900226458635,0.01134366830145617,-0.004365884191782437,-0.11379580610899635,-0.1052575485952434,-0.11676739479713759,-0.11823011629795163,0.34778961423435906,0.353667380776379,0.35165420265461794,-0.0001603915897395692,0.3488248776401809,0.31838646878387533,0.3645288605292434,0.2528595468194626,-0.03607296976436555,0.004687985310273096,-0.03374466490646026,1.0,0.917513208477506,0.9271509442451662,0.9648317340353414,-0.059526628581171075,-0.05981171437449739,-0.06062193489095966,-0.059998835717928335,0.02341924001040438,0.09361819701409814,0.005702359559088245,0.38374435742971696,0.3837435111491124,0.38369205520124405,0.41703252034854776,0.4164625039936323,0.05030338685150755,0.01897591209399446,0.04016136029493424,0.019350158348078836,0.02461600172021245,0.01355797877131974,0.051559711985733885,0.03277897766696099,0.4202761433697205
Peso_Mil_Graos_Afericao_02_kg,0.4563086391567693,0.4731756900927104,0.17414774518663428,0.16611375406786996,0.15781433661333194,,0.14563866097640524,0.12826903559683556,0.23753495151483411,0.00618311642143482,-0.004059984555538597,0.011293652102108335,-0.004059984555538597,-0.06382351563089673,-0.07022926872748496,0.020401825170721002,-0.11476843362633243,-0.12123538411424391,-0.13694499375713035,-0.10066664276830642,-0.05391928904102658,-0.020828333530631078,-0.020826020471303372,-0.020819886812583822,0.16977830792195533,0.01449224535859502,0.005853564134723939,-0.003254042847606783,0.00393972025081752,-0.01855103040490533,0.021325872596752872,0.010631928537141015,-0.005661015624461938,-0.12176685612265863,-0.10919236848791758,-0.12064582799249657,-0.12390141859706343,0.3413382315193244,0.34557383814858594,0.3444142559801542,-0.009227981517756506,0.34232262565894533,0.31302864598826813,0.3586560474399653,0.2545444728189023,-0.03821100788336464,0.004226674131466831,-0.03257708572785059,0.917513208477506,1.0,0.9339406579332786,0.9723986966988486,-0.06160741003037392,-0.061865323161837515,-0.0626125530072246,-0.062041506233535215,0.02346574279547974,0.09166540451936595,0.005740530475910429,0.3706915384000735,0.37069016538025207,0.370639610634487,0.40742700331430065,0.40662586163428155,0.05185729242106017,0.02073788730748347,0.04130740777370621,0.021575333290682928,0.025110963610799068,0.013800806798947636,0.05382245459682819,0.03520112300113712,0.4103729061996745
Peso_Mil_Graos_Afericao_03_kg,0.46718073359094303,0.4866227078709793,0.17813241982242004,0.1686166047016401,0.1593329533509494,,0.1459621260867157,0.12856718021931876,0.2431088750391677,0.006149076217617387,-0.006443266493097456,0.010352281915357251,-0.006443266493097456,-0.06522440848678208,-0.07218847537284627,0.02118155187046019,-0.11058404569908988,-0.11534473713891928,-0.1389265849189326,-0.10387365709660766,-0.05461339387743375,-0.021101086592725776,-0.021098726067529362,-0.021092511286670813,0.17248727233665276,0.015397079986418505,0.006812743119940661,-0.0014970412185828733,0.0057456602575937776,-0.01835243862472547,0.026061996261747072,0.011298923564667761,-0.004706408903926434,-0.12385574578108188,-0.11299296761997954,-0.12397025857357553,-0.12715934554313318,0.3522270216957036,0.35662070772325566,0.35592969070903463,-0.007616126697424536,0.35329794662226044,0.32417164770894313,0.36887609308939795,0.2654714495649576,-0.03747398981103575,0.004746501526521201,-0.031557706428006434,0.9271509442451662,0.9339406579332786,1.0,0.9791441323549452,-0.0621904467672675,-0.062437771820581946,-0.06321737803124372,-0.06262833749689822,0.01977241423559996,0.094467879348493,0.005902107798027693,0.3801938039717627,0.3801919609113873,0.3801394961973928,0.41276437348331735,0.4119398772167798,0.051382064755120284,0.022202498920486875,0.04399354559083723,0.022840064036367274,0.02686491290433084,0.015510137243094304,0.05657906435963609,0.03724265055363615,0.41573595227101107
Peso_Mil_Graos_Afericao_Media_kg,0.4706458471116834,0.4896571428866073,0.18084184627644923,0.17194971026256375,0.1632181718624847,,0.14838662214552856,0.13228799326996812,0.24587750279324858,0.008785416857180438,-0.0053081176052958,0.012044494983996753,-0.0053081176052958,-0.06569351733447551,-0.07280486761592198,0.021604903242680818,-0.11413209017956293,-0.12016126509649652,-0.13936136876370236,-0.10365087644888002,-0.055288382076094746,-0.021361183924166107,-0.02135876129230936,-0.021352438112685473,0.1754487578906454,0.014491604186516516,0.006251331836216346,-0.0022949634061817654,0.004821683375996449,-0.018705125178842614,0.02564982915157187,0.011328516333717589,-0.0049974767841332104,-0.12276713638789544,-0.1117627349509869,-0.12259507165769785,-0.12582422395637138,0.35278265549897514,0.3570285323686309,0.355809763327158,-0.008807299149278733,0.3539983117298495,0.3241611369590844,0.3703510253190899,0.26253966297568515,-0.038008809472091516,0.0048186550018660965,-0.03266875861410139,0.9648317340353414,0.9723986966988486,0.9791441323549452,1.0,-0.06305156985554249,-0.06333687339069347,-0.06411453562774848,-0.06351428388542878,0.021181153713663338,0.0957001164688757,0.005967408137812079,0.3830502777529044,0.38304883022072495,0.38299657734594783,0.41985639265809155,0.41905093884577505,0.05201591998126417,0.021639356453821628,0.04348520384005197,0.022150469014034873,0.026447310422190506,0.014939014043685235,0.05611440947885234,0.03678606324734236,0.42290112781285244
Medicao_Area_Auditada_01_ha,-0.020538610568127263,-0.02738126807415328,-0.006864459921039019,-0.008976871158945996,-0.007499570253194204,,-0.0007775222217175843,-0.0018751918874700762,-0.010208569029437755,-0.0052827814649397615,-0.0009364627691952779,-0.002584818945598214,-0.0009364627691952779,0.006704560016600921,0.004681820860615306,-0.009249036208118113,-0.007962143361996639,0.01023178930024904,0.01639604980594939,0.014795582413318303,-0.005842203621711167,-0.0028302190230341715,-0.002830491845586922,-0.002831397297023267,-0.025422635509911664,-0.0009214440912527654,0.007881282882411642,-0.0006322254458057461,0.001001965859662896,-0.00434207081217661,-0.01613278997869421,0.005535756788903084,-0.0016738091157631654,0.007793384194014226,0.030790383919734286,0.006775112479381439,0.015771339336964393,-0.014436919168699483,-0.013725117410740598,-0.009971229251823395,0.05971118556629136,0.002401489862654158,-0.014818599663460705,-0.029672160508116895,-0.0212808734668963,0.03936995605543742,0.0008007316571500087,0.016778453261570278,-0.059526628581171075,-0.06160741003037392,-0.0621904467672675,-0.06305156985554249,1.0,0.9993162993301329,0.9988733110487059,0.999696557046584,-0.006038229371578065,-0.011152857202735476,-0.0015170244666531016,0.09816371581734298,0.09816905309127713,0.0982369351687602,-0.17829472345684322,-0.06584147835571795,-0.005790645400699461,0.00035861059415021984,-0.007555955346965526,-0.005749331881806973,-0.0036400808868298573,-0.005414058374087122,-0.008982041781654222,-0.0054239286985236345,-0.06680815703962331
Medicao_Area_Auditada_02_ha,-0.02090201365173571,-0.027721424880770913,-0.007113781471973154,-0.009411374908902865,-0.007982962924686652,,-0.0010338668164285585,-0.00265076724809916,-0.010847260797283946,-0.005516767771188383,-0.0013588076790153627,-0.0028982304057961904,-0.0013588076790153627,0.0066583579967697485,0.004315547314692633,-0.008485976279297092,-0.00792388934018856,0.01037305115666363,0.01694351561700523,0.014768605084602593,-0.0059737214230108785,-0.002928830583090645,-0.0029291165042198814,-0.002930006155614593,-0.025278331078487832,-0.0014943507547536296,0.00786972799915655,-0.0005646225450212024,0.0009470188741815299,-0.004497577239697096,-0.016378112230923676,0.00549780919163717,-0.0018284003796529542,0.007509475938456838,0.03102201814891357,0.006659929321794004,0.015736156225736972,-0.014332060995887594,-0.01357860049561219,-0.009810179426518144,0.060070352540643426,0.0023699976724985148,-0.014985131028767643,-0.029716584023629252,-0.02116717207468895,0.04003109878764074,0.0008163393605861124,0.016517589107296723,-0.05981171437449739,-0.061865323161837515,-0.062437771820581946,-0.06333687339069347,0.9993162993301329,1.0,0.9991448743799273,0.9997857698112395,-0.006206353088946367,-0.010678776714371768,-0.0015931330363142386,0.09815519545106385,0.09816053478915467,0.0982285778589711,-0.18147411498374827,-0.06775154589252878,-0.005713361904140008,0.0005537623291444005,-0.0070749887654337745,-0.0056486094435881234,-0.003368636648143799,-0.00532638672555544,-0.008688585688759317,-0.005185593450917137,-0.0666905594015721
Medicao_Area_Auditada_03_ha,-0.02046496639482323,-0.027288928708605026,-0.006046551927790147,-0.008636967899139366,-0.007166411965133642,,-0.00041302827094509385,-0.0019393193789816689,-0.010239618922469123,-0.006090737215680326,-0.0016594638916180289,-0.0032031886605068632,-0.0016594638916180289,0.007289893704502296,0.005103785534678313,-0.00902818184868745,-0.007964730529372136,0.009602911428080202,0.016290747498050925,0.015485139136038866,-0.006088135410082703,-0.003111121600665829,-0.0031113986394405943,-0.0031122786865349725,-0.02510140664116074,-0.001506624344020321,0.007678300210024408,-0.0011806753982130653,0.00041346985893844795,-0.004574699822520449,-0.016710326750441,0.0055967050749306,-0.0018685232616766736,0.00774737187971191,0.03076069111544105,0.007142831690726598,0.015869346000985014,-0.013897066059487803,-0.013300652107466795,-0.009572654080167975,0.06131019916901872,0.003136994408039036,-0.014833050335061748,-0.029715976100283002,-0.02111171914652652,0.040304133973217325,0.0008990845336703644,0.017135831787017337,-0.06062193489095966,-0.0626125530072246,-0.06321737803124372,-0.06411453562774848,0.9988733110487059,0.9991448743799273,1.0,0.9996289487914171,-0.0062484240763365055,-0.011103180801549258,-0.0014792845407358157,0.1014397477548774,0.10144520199989561,0.10151486271818089,-0.18295091268934674,-0.06996748422688948,-0.005621819309754008,0.0004073836463708888,-0.007260602738752139,-0.00581597667616186,-0.003525428949684983,-0.005545035969364296,-0.0088691133392705,-0.005138915541542814,-0.06887781412842855
Media_Medicao_Area_Auditada_ha,-0.020642784457787968,-0.02747351108737565,-0.006682631864082225,-0.00901445997192208,-0.0075553496961584385,,-0.0007447441206837333,-0.0021578590169469745,-0.010436776180642583,-0.005627644966643617,-0.0013156701178077825,-0.0028936066812475306,-0.0013156701178077825,0.006882560749941324,0.004698080646201014,-0.008922584143837778,-0.007952537880173749,0.010076415016517067,0.016550714325461246,0.015016616160918787,-0.005968813077268674,-0.002956121624649674,-0.002956400321721768,-0.002957292411038026,-0.025276486551371553,-0.001306240966870849,0.00781324846941804,-0.0007893349809030176,0.0007909791349016933,-0.004471888989503845,-0.01640924766252853,0.005544453796606603,-0.001790185437435503,0.00768509069147194,0.030867807344453612,0.006858839423815704,0.015796320902322882,-0.014229036618989393,-0.013540796558574243,-0.009789358567754853,0.06037326649322079,0.0026326546603425067,-0.014883519703485408,-0.029710078970537467,-0.021193410918161838,0.039909878979150826,0.0008382930420644385,0.016812499267273292,-0.059998835717928335,-0.062041506233535215,-0.06262833749689822,-0.06351428388542878,0.999696557046584,0.9997857698112395,0.9996289487914171,1.0,-0.0061653962820701425,-0.01098043658612166,-0.001530855821729091,0.0992626904874295,0.09926806834086273,0.09933660718775156,-0.18094234559057976,-0.06785494118882045,-0.005711239773168433,0.00044044851002913836,-0.007299566925098686,-0.00573899772388032,-0.0035122128118056646,-0.005429065469257238,-0.008849041815294844,-0.005252055218114449,-0.06746598505068722
Materia_Seca_kg_ha,0.08362849744193789,-0.03951642435417943,-0.2085182370838035,-0.18020573710419996,-0.16758127837537104,,0.07616246110648882,0.08101549877988075,0.09520020642894082,-0.011264895688413582,-0.017042257453336408,-0.007953435835895879,-0.017042257453336408,0.060033899776595186,0.06804242067516487,0.01724218903940731,0.0655354241865541,0.0447259456538134,0.08060032292154762,-0.00726009540041315,-0.022540654309814914,-0.008579837694830792,-0.008582555697206803,-0.008584837879255059,-0.08262681021145364,-0.01743109934348918,-0.016795285213704395,0.0007291455081059125,-0.007279091417953694,0.011325299375337208,0.04659502787951962,0.017662414872851695,0.02279813795913333,0.0395103236074911,0.03436471500192958,0.040861726415685314,0.040977740716148306,0.036620962942000373,0.04429257768201465,0.045376497514870454,-0.015867011035423078,-0.1435497622777967,-0.13525882046560964,-0.13489399678691263,-0.10163425144233688,-0.011032339644737339,0.004257231474147711,-0.003509097932890029,0.02341924001040438,0.02346574279547974,0.01977241423559996,0.021181153713663338,-0.006038229371578065,-0.006206353088946367,-0.0062484240763365055,-0.0061653962820701425,1.0,-0.08518937091549526,-0.002403272482093766,0.031403336527807454,0.031400811091949324,0.03138944117308064,0.014111033302256604,0.012562579797699296,0.044060006205595914,0.08386520196377178,0.014913226605149207,0.0031812759198387285,0.005482826974424253,-0.0008167583298118782,0.04398885991615026,0.0431666683563843,0.013548108121758677
Perda_Colheita_sc_ha,0.1573964983411224,0.2027588164306077,0.2524079143101777,0.2667510868632169,0.24213566017631338,,-0.04285421834382647,-0.05175181731509002,-0.021366361936588512,-0.01067229760929185,-0.011640104326851182,-0.015301803382634087,-0.011640104326851182,-0.060954825555750596,-0.06368855622124116,0.0006592809536223593,-0.07886048784348376,-0.08674415482561541,-0.09997379305716936,-0.020013217059345476,-0.004737041459657399,-0.0018032056562946636,-0.0018005175687681953,-0.0017962968053461554,0.10298298081371085,-0.005305842244509869,-0.010817695643945337,-0.00561790372050238,-0.007867759000875106,-0.0033373504433083525,-0.021851754810628145,-0.004140159997107113,-0.006680996408641038,-0.03861404612872314,-0.03746170669498374,-0.037429087035789156,-0.040438101177070876,0.10343769149360389,0.10272420490197566,0.10315902144833249,0.017842608763315868,0.17634616643047343,0.15553827842799062,0.18822950252156595,0.16744348517876262,-0.007559989080441022,-0.002956872719170594,-0.0045333474256573645,0.09361819701409814,0.09166540451936595,0.094467879348493,0.0957001164688757,-0.011152857202735476,-0.010678776714371768,-0.011103180801549258,-0.01098043658612166,-0.08518937091549526,1.0,,0.08904329894478584,0.08904039142480343,0.0890303737819953,0.08729639067794938,0.08774814450517354,-0.019561283401521173,-0.007790933473663157,-0.0009097854228384607,-0.004216807801388903,-0.004256787710807974,-0.0040034160360936915,-0.013789854635160003,-0.014873294095795417,0.08826183725899618
Area_Media_Auditada,-0.008169562111792966,-0.011632074149502456,0.0059728270791928086,5.454560315525524e-06,-0.0026035287124611763,,-0.014970225389157649,-0.015384518408799775,-0.011246789739631476,0.008476004437739642,0.022865362385214295,0.017066557764171784,0.022865362385214295,0.0012565178216382513,0.0014351049206878274,-0.0036404982434285345,0.00781680984865147,0.009212693266424904,0.010013380372986267,-0.0019633965316804883,-0.0004679664088607872,-0.00017794541505646727,-0.00017809176948357602,-0.00017826277132958985,-0.00584836424553472,0.02610102301212384,0.021341700570941726,0.007471727475727712,0.016496829561177574,0.0007806591419885615,0.008143603747829449,0.0012070476822889063,0.0019853299518749904,-0.008216720220369013,0.0009799355458597779,-0.002629069153010687,-0.0034577548215116495,0.005361053087776319,0.0086001918992669,0.011835124201957366,-0.006225986377162288,0.015774861593783152,0.012232205279620142,0.02720865489141013,0.007626552727958204,-0.0016356371404961823,-0.0004381116197091771,0.007966635671318834,0.005702359559088245,0.005740530475910429,0.005902107798027693,0.005967408137812079,-0.0015170244666531016,-0.0015931330363142386,-0.0014792845407358157,-0.001530855821729091,-0.002403272482093766,,1.0,0.008642813113251305,0.008644248303173736,0.0074701395046834675,0.006288374783008043,0.006297851818476085,-0.0022053170058257765,-0.0014865386308866959,-0.0021013199645478955,-0.0011899391174084093,-0.0010336606317626368,-0.0009255706856144241,-0.0026539243205429904,-0.002552742600268397,0.00634003061420878
PLSD,0.7305942430091613,0.7363236998300985,0.2069915809164192,0.18003269888398263,0.17842848880388595,,0.12004563438444237,0.08450902777087853,0.31639775052444985,0.014225569932999381,-0.005073388451162551,0.010445112996794698,-0.005073388451162551,-0.06821914266729034,-0.08519556042004646,-0.002618591925875787,-0.17825899100486586,-0.21395152595028835,-0.2367116111230562,-0.018779527255913895,-0.04083937482223496,-0.015745321202207094,-0.015742778846676637,-0.01573754138933169,0.15768186188540353,-0.04089752258561205,-0.025811011895750063,0.0006718063196195119,-0.012751818033969343,-0.014197105619437045,0.009376397226009131,0.030952335365259365,0.008834695623557223,-0.055137320089878636,-0.05091687519651444,-0.05746279092209835,-0.05641677324045958,0.7351899839923188,0.7315446675860189,0.724521572124475,0.08719076058464524,0.5025828200227059,0.42596194319243774,0.44786783072630987,0.3268114527670173,-0.03552952157742573,-0.02311461987187703,-0.02001102466896327,0.38374435742971696,0.3706915384000735,0.3801938039717627,0.3830502777529044,0.09816371581734298,0.09815519545106385,0.1014397477548774,0.0992626904874295,0.031403336527807454,0.08904329894478584,0.008642813113251305,1.0,0.9999999967434127,0.9999992225692227,0.23006948332279437,0.22881448442573443,0.062454939661998894,-0.026667978843590148,0.036593480321783785,-0.0050593608014616424,0.006584906073267985,0.012961379198742216,0.03202138076541404,0.022781683465113795,0.23136417754116548
PLCDI,0.7305812276372018,0.7363110571816617,0.20698822354822596,0.18003119544800675,0.17842837446366783,,0.1200410549439541,0.08450510923253947,0.31638974530286695,0.014222075117758196,-0.005077778398146191,0.010440732675343905,-0.005077778398146191,-0.06822014691946887,-0.0851973182204005,-0.002618104411399791,-0.17825516244644882,-0.21394775128141505,-0.23670724302288343,-0.018778154837861806,-0.04083860067780207,-0.015745020634579214,-0.01574247816516831,-0.015737240645022108,0.15768382252382446,-0.040891854623303595,-0.025806693520762643,0.0006729725134303572,-0.012748698902286307,-0.014196712282629132,0.009378468392686367,0.030954035181068325,0.008836149433672462,-0.055137189731941164,-0.05091662644274791,-0.057462201150272896,-0.056416465803046184,0.7351780870500364,0.7315321725071406,0.724509717816526,0.08719648055130162,0.5025808091111648,0.42595800721721067,0.4478611388744639,0.3267728192700557,-0.03552729010059946,-0.02311446565341719,-0.020011717297078815,0.3837435111491124,0.37069016538025207,0.3801919609113873,0.38304883022072495,0.09816905309127713,0.09816053478915467,0.10144520199989561,0.09926806834086273,0.031400811091949324,0.08904039142480343,0.008644248303173736,0.9999999967434127,1.0,0.9999992362133878,0.23008505767638082,0.22883038466742317,0.06245254826352994,-0.026668476033343637,0.03659270357615529,-0.005058714232228252,0.006585057009572446,0.012962944776634533,0.032020587416284746,0.022780029793448335,0.23138010209299337
PLCDIU,0.7304727741468859,0.7362125246190376,0.20694983012986445,0.1800068936844802,0.17841156938762331,,0.12004266633939802,0.08451362143655809,0.31634653881167407,0.014199503702259848,-0.005119178637529712,0.01041336125786945,-0.005119178637529712,-0.06822203568362441,-0.08519398830228046,-0.002612498767494737,-0.1782355977043787,-0.21392324820438186,-0.23668199630244902,-0.01876601138318795,-0.04083090291138978,-0.015741975382636504,-0.015739432889640106,-0.015734195248815096,0.15768257956144854,-0.04090279059416336,-0.025814694756648437,0.0006661879800869206,-0.01275849030491359,-0.014193949323910137,0.00938012867231862,0.030965440227844598,0.008844956708721562,-0.05513344271808422,-0.050924231037277966,-0.05746115662081043,-0.05641795348387677,0.7350472537218006,0.7313947307790436,0.7243712725680308,0.08723335200165479,0.5025479122835111,0.4259023106640312,0.44774492298298274,0.32671122461435487,-0.035506755634075196,-0.023109573204673488,-0.020013488304474004,0.38369205520124405,0.370639610634487,0.3801394961973928,0.38299657734594783,0.0982369351687602,0.0982285778589711,0.10151486271818089,0.09933660718775156,0.03138944117308064,0.0890303737819953,0.0074701395046834675,0.9999992225692227,0.9999992362133878,1.0,0.2301279933600222,0.22887468482636647,0.06244482986060557,-0.0266611461344446,0.03659084258518147,-0.0050554264915293615,0.00658415048200993,0.012961243684018067,0.032018623429541204,0.02277403803502704,0.2314242279853658
Produtividade_Final_kg_ha,0.21491937330750133,0.2536305513500241,0.04027562691446909,0.05448740503524162,0.07720414944530384,,-0.010814871306996699,-0.009355975275295766,0.06475800083644101,0.06688472692835964,0.06281250963177039,0.08810258773229394,0.06281250963177039,-0.07415237545547526,-0.08000083989371241,0.04563338757538011,-0.017640818087468146,-0.01973312184710544,-0.055922316907855624,-0.0633957180201312,-0.02964672152387253,-0.00920054646888277,-0.009197385258481459,-0.009189086160522664,0.22057315319542248,0.06766249267731295,0.05495912513957601,0.020084137349564102,0.044282176933423796,0.008007925032926811,0.09301280080202434,0.019547893855443522,0.025925547838320663,-0.15781090642736478,-0.1505950109302724,-0.15040793877140307,-0.16317214297096946,0.16568757873784737,0.1571850641163329,0.1667618334761252,-0.03720135382234336,0.25870817172756827,0.22532656816030705,0.23217597874683046,0.12227489519799022,-0.03652494197920621,-0.004775873972620609,-0.05154951286100745,0.41703252034854776,0.40742700331430065,0.41276437348331735,0.41985639265809155,-0.17829472345684322,-0.18147411498374827,-0.18295091268934674,-0.18094234559057976,0.014111033302256604,0.08729639067794938,0.006288374783008043,0.23006948332279437,0.23008505767638082,0.2301279933600222,1.0,0.9878613635042646,0.01927180484794565,0.003553451084092505,0.036415848550257965,0.02602721616198215,0.00983355037638263,0.032230492345631676,0.04066460153359258,-0.012803812590140604,0.9819573921514883
Produtividade_Final_sc_ha,0.21127428411553942,0.2512411599100343,0.03908051591050083,0.053733108294562765,0.07686084983868667,,-0.012706366705940204,-0.012180934454233133,0.06258030441423575,0.06795898140407416,0.06479361493143514,0.08993871474151094,0.06479361493143514,-0.0746435409356861,-0.08049965182980476,0.046504508819331616,-0.016809096260532168,-0.017138843912177983,-0.05275092075477069,-0.06389507134832023,-0.030219942320018598,-0.009388978255006026,-0.009385776138246826,-0.009377356707522962,0.22207259712728877,0.06940175959443305,0.05722796810872269,0.020304757946017316,0.04540101145671097,0.007814969612976296,0.09273524265267852,0.019399202486260536,0.025678148847310404,-0.16142612375707577,-0.1500550162390977,-0.15307113842819423,-0.16518445747355856,0.16373410958440912,0.15515740692256214,0.16541645099332675,-0.03855142210526211,0.2587939340682054,0.22522619855821444,0.23178132819783834,0.12125468787738294,-0.032968588866120765,-0.004755340014455627,-0.05180397692886584,0.4164625039936323,0.40662586163428155,0.4119398772167798,0.41905093884577505,-0.06584147835571795,-0.06775154589252878,-0.06996748422688948,-0.06785494118882045,0.012562579797699296,0.08774814450517354,0.006297851818476085,0.22881448442573443,0.22883038466742317,0.22887468482636647,0.9878613635042646,1.0,0.01866411766912719,0.003018677290027631,0.036076553000189845,0.02590220860670489,0.009558649718685778,0.032294838387252965,0.04016292100697085,-0.013971385716973829,0.9940215441661275
